path,sentence
common_voice_sw_30323577.mp3,hivyo jambo muhimu mkuu wangu toto lenyewe hata huzo darasanimia sifuri halafu haja zi mawazo
common_voice_sw_30323595.mp3,kulingana na sesa ya watu na makazi ya mwaka elfu mbili kumi na mbili
common_voice_sw_30323651.mp3,baadhi wanada kuwa ni jina la vilima fulani huko kenya
common_voice_sw_30323693.mp3,msafara wa waziri mkuu ulivamiwa na gari aina ya tolota
common_voice_sw_30323802.mp3,kabila la mago lina lahaja ndani yake ambazo hutofautia na kutokamoja hadi nyingine
common_voice_sw_30323815.mp3,uwanja wa uhuru mi mdogo ukilinganishwa na uwanja wa mkapa
common_voice_sw_30328912.mp3,wapatana kuendesha kampeni na kuuza viyote hivyo
common_voice_sw_30328926.mp3,diji la dar es salaam lilianza kama kijiji kidogo cha wafuvi
common_voice_sw_30328928.mp3,uhuru alipinga wamuzi huo na hatimae mahakama kuu ikabadilisha kura ya mobasa
common_voice_sw_30329076.mp3,wahadzabe wanaishi karibu na uwanda wa serengeti karibu na ziwa eyasi
common_voice_sw_30329089.mp3,viongozi ambao walichangia kuhamasisha wananchi kushirikiana na marais wa awamu ya kwanza
common_voice_sw_30329140.mp3,lakini pia ni tatizo la kudumu ambalo mgonjwa anakuwananalo kwa muda wote
common_voice_sw_30329208.mp3,bali eneo hili linatumiwa kama makazi ya watu sehemu za biashara
common_voice_sw_30329215.mp3,mabadiliko yalikuja wakati kukiwa na vguvu la mabadiliko dunia kuelekea demokrasia ya vyama vingi
common_voice_sw_30329252.mp3,walipofika bagamoyo wapumzika hivyo walefurahi walicheza walikula ndiponelikaja jina la bagamoyo wako
common_voice_sw_30329348.mp3,ushindi huo ni kielelezo cha dhamila ba viti ya halmashauri
common_voice_sw_30329370.mp3,alikusanya vijana ishirini walioanza kujiita familia ndugo
common_voice_sw_30329514.mp3,walipitia maeneo mengi ya kiwemo ya kanungo kwa sasa ukimbu
common_voice_sw_30329572.mp3,waafrika dhidi ya utawala wakoloni au wavamizi wa kijerumani
common_voice_sw_30329632.mp3,le ya umati wa watu akamchoma mkuki kwenye kidole
common_voice_sw_30329633.mp3,pep alifanikiwa kuliteka soka la hispania
common_voice_sw_30329636.mp3,anasema jina la mrithi likipatikana sherehe za kumsika kuwa chifu wa kabila hilo hunza
common_voice_sw_30360477.mp3,wafanyabiashara wadogo wadogo wakiwemo na mantilie mudaboda katika
common_voice_sw_30360511.mp3,kwa mujibu wa historia wabena wana uhu uhusiano wa karibu na koo za makabila mengine
common_voice_sw_30360672.mp3,jina la saanane limetokana na mwanzilishi wa bustani sanane cha wanga
common_voice_sw_30360704.mp3,kuna uhusiano ugani kati ya mkonge na oduvai koji
common_voice_sw_30360719.mp3,kama urithi kwa taifa na kwa ajili ya biashara
common_voice_sw_30360738.mp3,joyote ni maneno ya kiingereza
common_voice_sw_30360760.mp3,ulileta pa tano na kuwa zanzibar itakuwa chini ya uingereza
common_voice_sw_30360786.mp3,nda huowa inashikiliwa na miti mikubwa kidogo iliitwayo mahapa
common_voice_sw_30360880.mp3,akililitangazia taifa tukio hilo kwa masikitiko mwalimu julius nye nyerere
common_voice_sw_30360959.mp3,mkataba huo ulikuwa wa kwanza wa aina hiyo katika afrika mashariki
common_voice_sw_30361034.mp3,tarehe ishirini na tatu mwezi wa nane mwaka elfu mbili na kumi na nane
common_voice_sw_30361066.mp3,mji mdogo wa mto wa mbu ni kituo kikubwa cha biashara
common_voice_sw_30361068.mp3,vipengele vinavyohusisha mila na desturi za wakabu
common_voice_sw_30361146.mp3,uwewepo kwa hatari hiyo lakini wapuza taarifa ilitolewa
common_voice_sw_30361294.mp3,taifa la ufaransa likashinda taji la dunia kwa mana ya kwanza mwinye historia
common_voice_sw_30361296.mp3,kaburi ilipangwa kwa kusimamishabaoburudi na sanamu yabao mwenye kufia kitni
common_voice_sw_30361471.mp3,ngi ya kijani kwenye bendera ya tanzania inawakilisha uoto wa asili
common_voice_sw_30361505.mp3,mabadiliko yanasababishwa na kupungua kwa kiwango cha usimbishaji
common_voice_sw_30361514.mp3,miji kadhaa ya waswahili ilishikamana nao
common_voice_sw_30361584.mp3,wakati wa urahisi wa mwinyi hali ya uchumi ilikuwa mbaya sana
common_voice_sw_30361595.mp3,spishi nyingine za plasmodi zinazoleta malaria
common_voice_sw_30361648.mp3,ilikuwepo pia bandari ya tumaini jema katika taifa hilo hilo
common_voice_sw_30361652.mp3,kama vile kocha kuonekana zimekauka kubadilika rangi na hata kumeibuka
common_voice_sw_30361883.mp3,zanzibar ilikuwa chini ya utawala wa omann mwaka elfu moja mia nane na themanini
common_voice_sw_30361884.mp3,waliyachukua na kuyapeleka ulaya kwa ajili ya kutengeneza bidhaa
common_voice_sw_30361910.mp3,brazil walikuwa wa kwanza kucheza soka
common_voice_sw_30361914.mp3,wanadhani ha hakuna dalili za kuwepo usalama kwa raiaia
common_voice_sw_30369108.mp3,hifadhi hii ya taifa ni kisiwa ambacho ki pembezoni mwa ziwa victoria
common_voice_sw_30369126.mp3,bagamoyo wakipanua biashara yao na mji hu ukawa kituo muhimu
common_voice_sw_30369336.mp3,kwa mataifa ya bara la ulaya yaliyokuwa yameivamia afrika
common_voice_sw_30369352.mp3,katika masomo ya sayansi na hisabati waliapa kipaumbele
common_voice_sw_30369385.mp3,katika sehemu ya kusini mashariki ya taifa la kenya
common_voice_sw_30369440.mp3,utafiti umebaini ku ziwa nyasa lina aina ya zaidi ya mia nne za samaki
common_voice_sw_30369444.mp3,watoto wafaa huadhibiwawa wakifanya makosa
common_voice_sw_30369458.mp3,kiasi cha kupindwa na hatimaye akapewa binti wa mtawala au pome
common_voice_sw_30369510.mp3,inakadiriwa mamalia sabini na baadhi ya spishi mia tano
common_voice_sw_30369518.mp3,watu wengi hufariki kutokana na matatizo yanayohusiano na ukimwi
common_voice_sw_30369680.mp3,taifa la tanzania liliiimaka kiviwanda hali yakaribia viwanda sitini
common_voice_sw_30369681.mp3,haki za muungano ziliki saini na waasisi wa muungano
common_voice_sw_30369735.mp3,zamani ilionekana ni mkosi mwanamke kuzaa watoto wawili
common_voice_sw_30369782.mp3,katika mashindano yoyote kuna kushinda na kushindwa
common_voice_sw_30369825.mp3,tuzo ya kwanza ya bobmo alitwaa mwaka
common_voice_sw_30369890.mp3,tungaziale wanyakyusa wanyakyusa ni kabila la watu wa tanzania
common_voice_sw_30375183.mp3,kwa madai ya kukutwa na nyaraka za serikali zambamba na kufanya misanyiko isiyo halali
common_voice_sw_30375194.mp3,ga kwa maana ya wachanga pia kutoka huko mkoani kilimanjaro
common_voice_sw_30375208.mp3,aliteuliwa tena kati ya mwaka elfu moja mia tisa na themanini na nne
common_voice_sw_30375310.mp3,pep guardiola amepata mafanikio makubwa sana
common_voice_sw_30375369.mp3,mbume inayofanana na ngome ya yesu iliyopo mombasa nchini kenya
common_voice_sw_30375385.mp3,katika sehemu ya pili ya makala zetu tunaaangazia jinsi tanzania ilivyojibu wapigo
common_voice_sw_30375397.mp3,katika hifadhi hii utajione magofu yanayosakiwa kuwa yalikuwa makazi ya watu wa kale
common_voice_sw_30383742.mp3,kwa upande wa ziwa nyasa limezisa nchi za tanzania na malawi bila kuisahau msumbiji
common_voice_sw_30383760.mp3,mikukiyotumika kwa ajili ya kujinda ni moja kati ya zana hizo
common_voice_sw_30383761.mp3,mi ha tofauti ambayo figo yako huondoaa maji mengi sana kutoka kwenye mwiliko
common_voice_sw_30383766.mp3,bila kusahau tanzania inayo mipaka ya anga kupitia viwanja vya ndege
common_voice_sw_30383784.mp3,jukumulu la msingi la mwandishi wa habari ni kumpasomaji majibubu ya maswali
common_voice_sw_30383929.mp3,watu wanaweza kupata ugonjwa huu kwa kuumwa na viboto wa wanyama wabuguji
common_voice_sw_30384001.mp3,njia nyingine ya kupandlima ipo eneo la tarakea wilaya ya rumbo
common_voice_sw_30384005.mp3,viongozi lazima wawatumiki watu na si watu wa watumikie viongozi
common_voice_sw_30384007.mp3,mbuni anaweza kuwaona adui zake wakiwawa mbali sana
common_voice_sw_30384008.mp3,akatengwa na kanisa kakatoliki pia akatangazwa kuwa mzushi ndani ya kanisa hilo
common_voice_sw_30384017.mp3,waligundua kuwa kiwango fulani cha mama kikuwa mita mia nne
common_voice_sw_30384039.mp3,hivyo utawalaona kuwa sana kwenda wa mwanaume na waina kwenda kwa mama wa watoto
common_voice_sw_30384055.mp3,pevez akawa mchezaji anayelipwa pesa nyingi duniani
common_voice_sw_30384067.mp3,hifadhi inajumuisha misitu ya mvua na ardhi ya nyasi
common_voice_sw_30384072.mp3,watoto na wazazi wakiwa kanisani katika misa ya shuk
common_voice_sw_30384116.mp3,mikundi la magonjwa linalohusisha magonjwa yanayoathi moyo na mishipa yake ya damu
common_voice_sw_30384148.mp3,historia ya kisiwa cha mafia hunza katika karne ya kumi na nane
common_voice_sw_30384170.mp3,hadi mwaka elfu moja mia nane tisini na tatu
common_voice_sw_30384218.mp3,alisikia kila kitu kilichoongelewa na baba yake
common_voice_sw_30384227.mp3,jana tulioona jinsi majeshi ya tanzania yalivyoanza safari ya kwenda mpakani
common_voice_sw_30384230.mp3,kwa miaka ya kawaida mkoa hupata mvua za uhakika
common_voice_sw_30384247.mp3,barcelona ilitawala hispania na ulaya kwa kitango kidogo
common_voice_sw_30384248.mp3,mani machupa mshambuliaji huyu wa zamani wa simba
common_voice_sw_30384327.mp3,zinaoongezeka pia halmashauri ya wilaya ya rungwe na halmashauri ya wilaya ya busokeno
common_voice_sw_30384364.mp3,bagamoyo kama mji wa furaha na starehe kutokana na mazingira yake
common_voice_sw_30386620.mp3,lilikuwa nata ndoto za ajabu siku mzima
common_voice_sw_30386661.mp3,kukua kwa kasi kubwa mihidi ya mataifa hayo
common_voice_sw_30386680.mp3,hang hakufua dafu mbele ronaldo delima
common_voice_sw_30386718.mp3,kauli ya magufuli inakuja kabla ya maadamano ambayo upinzani umeyaitisha
common_voice_sw_30386744.mp3,m mpishi wake alindaa kumu kwa kummukeaa sumu katika chakula
common_voice_sw_30386804.mp3,pamoja na mambo mengine limejadilitekelezaji wa maazimioo ya urimbo
common_voice_sw_30386858.mp3,alikuwa chachu ya watawa wa kike huoongezeka kwenye tasnia ya habari kwa kuwatia moyo
common_voice_sw_30386882.mp3,ni mwanachama wa chama cha wa randisi tanzania
common_voice_sw_30386934.mp3,uliwekwa utaratibu wa kuandaa katiba ya kudumu ya muungano
common_voice_sw_30386936.mp3,kwenye kupokea ukristo na elimu ya kuutawala
common_voice_sw_30386967.mp3,pia dar es salaam hadi tanga mpaka mobasa na lamu nchini kenya
common_voice_sw_30386986.mp3,pamoja na maeneo ya timbaktu hukomanini
common_voice_sw_30387074.mp3,karo alisema sikuwepo kipindi mama alipofariki
common_voice_sw_30387098.mp3,rais magufuli amewataka watanzania wote kuwa watulivu wa mmoja na wastahimilivyo
common_voice_sw_30387109.mp3,hivyo waliendelea sasa kutafuta makazi zaidi
common_voice_sw_30387122.mp3,inachotoa huduma kwa wageni wanaotembelea hifadhi ya ziwa manyara
common_voice_sw_30387210.mp3,kwa mfumo huo vijana walikwa kiasi fulani cha fedha
common_voice_sw_30387211.mp3,alipata elimu ya sekondari kidato cha kwanza hadi kidato cha nne
common_voice_sw_30387224.mp3,mambo yanayowasa wananchi wa taifa lake wani wengi walikuwa maskini
common_voice_sw_30387232.mp3,bob chaton na bobmo walikuwa kwenye orodha ya wachezaji bora duniani
common_voice_sw_30387244.mp3,pwani ya kenya ilikodirudishwa kwa waingereza
common_voice_sw_30387590.mp3,bakteria hizo hushambulia utambulezi unaozunguka sehemu za singi
common_voice_sw_30387871.mp3,wananchi wengi wanamfahamu januari makamba
common_voice_sw_30387914.mp3,ni ndege wenye shingo ya rangi yaja wenye miguu mirefu
common_voice_sw_30388062.mp3,lakini yote tisa kumi ni sifahamu iliiibuka juu ya chanzo cha ajali
common_voice_sw_30388108.mp3,ililisababisha vita ya kagera baina ya tanzania na uganda
common_voice_sw_30388112.mp3,wadau wa sekta ya utalii ni idara ya utunza wa mambo ya kale
common_voice_sw_30388680.mp3,wasichana pia upeketwa wao wakiita e hata wapo baadae hii
common_voice_sw_30388711.mp3,mkataba huo ulishuhuliwawa na mawakilili disho kara
common_voice_sw_30388764.mp3,milima ya kitupu ipo pia milima ya toto
common_voice_sw_30388794.mp3,samo eto alitangaza kugombea urais wa shirikisho la soka na cameroon
common_voice_sw_30388832.mp3,alitunza desturi za kale zilizopatana na biblia akafuta zile alisozi na kuwa kinyume
common_voice_sw_30388855.mp3,wilaya inapata ishirini na tatu vijiji sabini na saba
common_voice_sw_30388901.mp3,brazil wacheza mpira baada ya china hugundua
common_voice_sw_30388902.mp3,aliwaongoza watanzania katika serikali ya awamu ya hadi alipo inatuka kutoka madarakani
common_voice_sw_30388972.mp3,watu walivamia wengine kupoteza maisha uchungu usielezeka ulitawala
common_voice_sw_30389094.mp3,wakati bahari ya hindi inaonyeshwa na bluu
common_voice_sw_30389148.mp3,taarifa nchini kenya zinasema kuna baadhi ya nyumbu walisalia mbuga ya masai mara
common_voice_sw_30389159.mp3,wasangawe na wahadzabe ndio makabila pekee yaliyobakia kwenye uwindaji
common_voice_sw_30389183.mp3,babu akiwa mmoja wao kuna dhana mbili tinzani
common_voice_sw_30389199.mp3,akiwa na mwanafunzi pekee mwenye ngozi nyeusi katika shule hiyo
common_voice_sw_30389253.mp3,alifanyachume wake kama katibu wa jimbo kuu la dar es salaam
common_voice_sw_30389260.mp3,pep ametumia sana pesa kusajili wachezaji
common_voice_sw_30389263.mp3,hifadhi hii imegawanywa katika sehemu za mashariki
common_voice_sw_30389271.mp3,pepe kale aliunganisha vipengele vya sukosi vivyochezwa
common_voice_sw_30389831.mp3,hazi kujengwa za kudumu kwani wanaaamini kuwa wazazizicha
common_voice_sw_30389838.mp3,hifadhi ya bombe inapatikana mkoani kigoma
common_voice_sw_30389842.mp3,uganda ulianzishwa mwaka elfu mbili na kumi na tisa
common_voice_sw_30389844.mp3,mi tamaduni ambayo inayofanya wapiganaji wote kuwa ndugu wa karibu
common_voice_sw_30389848.mp3,ronaldo amekaa alial madrid takriban misemu kudi
common_voice_sw_30389854.mp3,kummfanya mwezi au hu sana kwa muda mrefu
common_voice_sw_30389856.mp3,alifanya masomo yakelojia katika seminari kuu ya peremiro na kutuminukiwa shahada ya kwanza
common_voice_sw_30389858.mp3,katika nyakati hizi mchezaji wao wa ngoma ni sehemu muhimu sana ya sherehe
common_voice_sw_30389879.mp3,kwa kauli yake ya kudai kuwa rais wa zamani wa uganda hakuwa mu
common_voice_sw_30389880.mp3,ju united walihusishwa na dondo za kuhitaji pep
common_voice_sw_30389905.mp3,fainali ilichezwa mjinicra kwenye uwanja wa asennti kutoko
common_voice_sw_30389941.mp3,katika masabu ya mwaka wa elfu mbili kumi na tisa
common_voice_sw_30389948.mp3,watalii wengi wanapenda kuji vinja visiwani zanzibar
common_voice_sw_30389976.mp3,hiiyo ndio wa serikali inayojali wananchi wake
common_voice_sw_30389978.mp3,maziwa mengine maarufu katika mkoa huo ni ziwa bati la banagalalu
common_voice_sw_30390082.mp3,licha ya kuwa misitu wa hifadhi msitu huu umeendelea kuharibiwawa sana
common_voice_sw_30390120.mp3,dema aliwahi kushinda tuzo ya mchezaji bora wa dunia
common_voice_sw_30390131.mp3,katika maisha wanakyusa ni wa karibu sana wamendwa na ukari wa hali ya juu
common_voice_sw_30390139.mp3,pena kuvuka mto wa mara na jambo hili bila mara kwa mara
common_voice_sw_30391480.mp3,mkoa huu unapakana na nchi ya uganda wa kaskazini
common_voice_sw_30393846.mp3,bahari husaidia katika usafirishaji wa mizigo kwa njia ya maja
common_voice_sw_30393854.mp3,milima ya uluguru ni safu ya milima iliyopo mkoani morogoro
common_voice_sw_30393870.mp3,lakini maana hii haiwakilishi maana hadisi
common_voice_sw_30393887.mp3,unalinganabora na viwanja vingi vya soka duniani
common_voice_sw_30393933.mp3,utambuzi wanyama wa biashara ya watumwa unazidi kuongezeka
common_voice_sw_30393959.mp3,ngoma za asili tiba za jadi mavazimi shughuli zinazoongoza kukuza uchumi
common_voice_sw_30393983.mp3,baadhi ya taarifa zinaelezea kuwa asili ya lugha hii ni misitu ya kongo moja
common_voice_sw_30394005.mp3,nilikuwa anakelea mpaka basi anasema huku akicheka
common_voice_sw_30394024.mp3,wakati huo jina nelson mandela nikawawa ni jina na maisha yake yote
common_voice_sw_30394034.mp3,pep guardiola anapenda sana kununua wachezaji bora
common_voice_sw_30394050.mp3,blob anaweza kuishi sehemu yenyenyevunyapo
common_voice_sw_30394051.mp3,hifadhi ya taifa ya mikumi iko mpaka wa kaskazini wa hifadhi kubwa na wanyama
common_voice_sw_30394096.mp3,upekee wa kuwa nanyika na bahari umeifanya kuwa kivutio maalum
common_voice_sw_30394098.mp3,sivilla ni timu kubwa nchini hispania
common_voice_sw_30394104.mp3,kwa hivyo ilihofi kuwa volkano kulipuka
common_voice_sw_30394105.mp3,hata hivyo kwa upande wa idara ya ustawi wa jamii imechukua tahadha
common_voice_sw_30394178.mp3,twija kuteteteara wengine nima nakadhaka watu
common_voice_sw_30394186.mp3,kutoka barabara kuu ya tanzania na zambia upande wa kusini
common_voice_sw_30394335.mp3,rais nyerere aliwabishazalendo viongozi waliofuata
common_voice_sw_30394338.mp3,sheria ya elimu la tanzania imebeba kipengele changago
common_voice_sw_30394414.mp3,hivyo waliwakuza kwa kupigana kama ilivyokuwa tabia ya makabila mengi hapo zamani
common_voice_sw_30394438.mp3,ambapo vimelea hushi humo kwa muda mrefu na kuzinduka baadae
common_voice_sw_30394467.mp3,tanzania imekuwa ikikuza uchumi wake kwa kuanzisha miradi mbalimbali
common_voice_sw_30394522.mp3,mfugale aliajiriwa wizara ya ujenzi mwaka elfu moja mia tisa na sabini na saba
common_voice_sw_30394614.mp3,kwa kipindi kirefu cha maisha yake alikuwa mkriristo na padri wa kanisa katoliki
common_voice_sw_30394666.mp3,kuanzia mwaka wa elfu moja mia nane themanini na sita
common_voice_sw_30394692.mp3,kwa kila upande wa nchi husika zinazoguswa na ziwa nyasa
common_voice_sw_30394701.mp3,ilikuwa ni hasara kubwa katika kizazi cha muziki
common_voice_sw_30394702.mp3,karibu watu wote wenye ugonjwa unaosababisha nyumonia hufaa kama hawatatibiwawa
common_voice_sw_30394707.mp3,baada ya kucha kazi hiyo hahamisiheri amba alijihusisha na biashara
common_voice_sw_30394725.mp3,wapo wanaodaii kuwa wageni walipokuja na kukuta ufalme wa bo umekuwa
common_voice_sw_30394758.mp3,marekani ilisafiri kutokaghanista kwenda maficho ya binden
common_voice_sw_30394765.mp3,jambo hili la mara kwa mara huitwa ku ikiingereza sa ki la mamisho
common_voice_sw_30394876.mp3,jaji mfawidhi aliwatilia uhuru washitakiwa wote wa nne
common_voice_sw_30394927.mp3,kunakuwepo na sherehe kadhaa zinazofuatana pale mashujaa wanapoingia
common_voice_sw_30395014.mp3,lumumba alimfahamisha ummba kwamba uhuru ulitolewa na wabelgiji auja vijijivi
common_voice_sw_29826411.mp3,nderia hutokea katika misimu milia mvua kwa mwaka yaani
common_voice_sw_29826525.mp3,masimu jiji na madridli walikutanda kwenye uwanja wa grdio
common_voice_sw_29827483.mp3,alishtusha kwa nguvu zote na kupigakamba wo
common_voice_sw_29827520.mp3,alifikia u upe katikasherehe ya edoto yaani mji wa o
common_voice_sw_29835976.mp3,wakati amba walikufa baada ya kuja mgombealea
common_voice_sw_29836108.mp3,wanyama wengi wa katika hifadhi hiyo wanahamishiwa kutoka hifande nyingine
common_voice_sw_29836130.mp3,taifa la urugualiyoondotoka na kombe hiyo kwenye ardhi ya brazil
common_voice_sw_29836274.mp3,hali ya heyotatika mkoa wa mbe
common_voice_sw_29836276.mp3,timu ya taifa lilojerumani ili ilishinda ubinyi kwa wake wa pili wa ulaya
common_voice_sw_29836448.mp3,mashindi kwa uwezo mkubwa mashindano yanafanyika
common_voice_sw_29836536.mp3,kata nipi una husababisha ku kutoweka kwa uoto wa asili
common_voice_sw_29836546.mp3,watu hupenda kusema watotolii taifa kesho
common_voice_sw_29836550.mp3,ronaldo anatu tano za shirikisho la ki mataifa la mpira miguu balendodogo
common_voice_sw_29836583.mp3,baada ya majeshi vitumiwa kwa heshima maalum
common_voice_sw_29836607.mp3,mezi mpa ka leo anataka kombe akiwa na argentina
common_voice_sw_29836877.mp3,wachezaji wengi waliotanda walianza kucheza michuano ya kunye nashara
common_voice_sw_29836958.mp3,moja ya nje ya hinza ni kutumia kipimo
common_voice_sw_29837176.mp3,ukiliendesha ma uliliotokaa kuanzia januari hadi machi
common_voice_sw_29837197.mp3,nizi akasemakunana kitu kisi duniani
common_voice_sw_29837254.mp3,naumetaraji kupageni wata kutanga na mwanamke
common_voice_sw_29837258.mp3,was wata hao wakuulani wa wakiwa wa kamia
common_voice_sw_29837914.mp3,hii inaonesha kuwa asili wagwembo ni wachaga
common_voice_sw_29838091.mp3,inawezekana kuwa kwamasaini mda watu waliotambulika sana kwanyepindo na mapango
common_voice_sw_29838095.mp3,be ilijulikana kamapuvi na nyu nyugha zao zasonge naroongo
common_voice_sw_29838199.mp3,wanchi na wakina wame kahamishwa na hifadhi ya kituo
common_voice_sw_29838285.mp3,kufurahi tisa kwenye msi jeshi pili raisha
common_voice_sw_29838288.mp3,tembo anapembe yenye thamani kubwa nanazofanya a na hadi hi
common_voice_sw_29844350.mp3,kila mngo uligamba kwa kutunda majina ya kianyama wani ndele ki na kadhalika
common_voice_sw_29846521.mp3,unezaji wa wajerumani uliendelea hasa baada ya kushinda upinzani katika vita aushirika
common_voice_sw_29846549.mp3,idadi ya neno mahusiano ya makundi walioonesha vidomla ya wakuaja kwa asilimia
common_voice_sw_29846635.mp3,mkoa wa manyarara unapakana na mikoa similio na kinya upande wa magharibi
common_voice_sw_29846893.mp3,kurumah alishiriki ni pia katitika mkutano wa umoja afrika mjini neyo
common_voice_sw_29846970.mp3,kitova bgera pia lugha maini nakinga bila kumsahau kingwamumembe
common_voice_sw_29847062.mp3,kiidi milioni mbililizotolewa kwa zaidi kanawa wake elfu tatu
common_voice_sw_29847124.mp3,halmashauri ya wilaya yamella na halmashauri ya wilaya ya mjingwe
common_voice_sw_29847192.mp3,eru ambalo niti na nda haki au ustawizurii
common_voice_sw_29847233.mp3,hii ni sehemu ya sa na milima ya taro na mashariki
common_voice_sw_29847237.mp3,maco makera alijuli ka vibaya akiwa uwanjani
common_voice_sw_29847261.mp3,juku hizi bukuta mashati ya kipendi wamemea mwili
common_voice_sw_29847329.mp3,mto niiliili una nyoka wengi sana
common_voice_sw_29847364.mp3,madake yasogez wa abu zaidi na wananchi
common_voice_sw_29847366.mp3,msaada uliliinziwa nanalra mkorahi sa
common_voice_sw_29847387.mp3,akiwa jototo wa shinyanga ni wa kusini wanata mafawezi kuwa amekose
common_voice_sw_29847435.mp3,hawakunafauti kati ya watu wa mani katikabila wale se za ruongo
common_voice_sw_29847455.mp3,ki mtu anana mdogo zake kumuisha
common_voice_sw_29847671.mp3,nataba ku ma ma kujifungajiri amemefanikiwa kulifany kazipa sa ku jambo hi
common_voice_sw_29850166.mp3,mali ma kuwakifisa wa serikali ya keki pia vya ki maji
common_voice_sw_29850213.mp3,wakati wa kiangazi kati ya mwezi wa tano hadi mwezi wa kumi la mbili
common_voice_sw_29850260.mp3,nyerere alikuwa kiumungo muhimu katika muungano wa tanganyika ro zanzi
common_voice_sw_29850288.mp3,ha wakushi ni pamoja na kusimamalia na baadhi wa walivyoya na waheherikea
common_voice_sw_29850289.mp3,alijihusisha mandari wa tanganyika afchatuctio
common_voice_sw_29850450.mp3,hatanda wao kira na sitanda la wasukuma
common_voice_sw_29850494.mp3,messi aka sehemuhimu ya kimu ya mtoto wa ndoto timu ya vijanana barcelona
common_voice_sw_29850523.mp3,nilijikea hata kwenye labila wabena
common_voice_sw_29850537.mp3,wote hao wasaiidika makupa pesa zinazotokana natalii
common_voice_sw_29850680.mp3,wachanyu mji kwenya mali mapengi ya na kosa siku zote mapenzi huanza au uhusiano
common_voice_sw_29850682.mp3,wilaya ya karagwena eneo la la kilomita za mraba elfu nneli mia tano
common_voice_sw_29856031.mp3,ashambulizi kutoka pande tatu yaliyopangwa jema
common_voice_sw_29856121.mp3,niji kwa singile mbaga mbundella
common_voice_sw_29856218.mp3,kamaki yao watambusha kwenda sehemu nyingine na dunia
common_voice_sw_29856259.mp3,kutokana rifa hiyotolewa na shirika la kwahudunia wa mi duniani
common_voice_sw_29856315.mp3,alipindais mu nguru juu alichwa cha ki tatwa na kupelekwa kwa amini
common_voice_sw_29856319.mp3,ziwa hili li hupokea maji kutoka mito mikubwa kama vi kagera nadu mara
common_voice_sw_29856320.mp3,kwajejipasha urefu anavyoka vigu zao navingwa
common_voice_sw_29856472.mp3,lugha ina siri kubwa iliyojaara maajabu ya jinanadamu
common_voice_sw_29856614.mp3,uchumi wa arushajia vi ku cha utalii la jinda bara
common_voice_sw_29856627.mp3,piafulidio na mara kwa kwa ya ku na watoto angaroo
common_voice_sw_29856700.mp3,milevilena uwanda mpana wa uoto wa nyasi
common_voice_sw_29856753.mp3,mechezo uta vizungumne vidili kwa kukoso mbinu za nisabati
common_voice_sw_29859373.mp3,mfumo ki karu au vi tena huitwa unyenga ma ya du
common_voice_sw_29859577.mp3,watu wengi wagopa kugha kwa sababu hawaju mijughake
common_voice_sw_29859644.mp3,ujenzi maende la mwanzo kulifahamika kwa yango ki huo
common_voice_sw_29859681.mp3,miaka elfu moja mia nane tisini ulikuwa ndi mfumaa wa urufu nchini uingereza
common_voice_sw_29859708.mp3,mwisha ma pekeerufukwe usho alipaka huko bisia
common_voice_sw_29867987.mp3,alipata za mila za kilwa kwa sababu haitakafuta idadi ya askari waliokufa
common_voice_sw_29867993.mp3,una kusafiri wajili wa uta kuongeza marafiki mbalimbali
common_voice_sw_29868017.mp3,ainari yanali katika taifa lasati
common_voice_sw_29868117.mp3,samono hu huonekana kwa urahisi mkwanime ambao hutoa usa kutoka katika kuijua mkoli
common_voice_sw_29868289.mp3,magamoyo kama mi mji wa furaha nastalii kutokana na mazingirake
common_voice_sw_29868706.mp3,unaweza kupandaakari na kutembelea makabila mbalimbali
common_voice_sw_29868712.mp3,mihifadhi mkuu wa hifadhi na ziwa bnyara nanye nyumo
common_voice_sw_29868966.mp3,ziwa hili li lina raji ya ma kama avyo ma zi mengi
common_voice_sw_29869313.mp3,mwaka elfu moja mia tisa tisini na sita
common_voice_sw_29869474.mp3,kiongozi wake alipata na ugonjwa herusi
common_voice_sw_29869475.mp3,ikiwa ni lazima kuingia katika nyumbala mto ali mgonjwa
common_voice_sw_29869724.mp3,amin alisemakuhi kwadi mama alipofariki
common_voice_sw_29869771.mp3,ali kukufanya marekani alijulikana kwa jina la fcsmia cofi nkrumah
common_voice_sw_29869799.mp3,likuwa pia isi kawaliida kwa kituo cha elfubiri mbi kukabiliwa
common_voice_sw_29869864.mp3,karume alija hawezi kwa wananchi wake ita kipata
common_voice_sw_29870033.mp3,mourinhokuwa kocha mkubwa wa tototo da
common_voice_sw_29870247.mp3,abeid amani karume alitangazwa kuwa rais wa zanzibar
common_voice_sw_29870260.mp3,hata nyingi sipeli ku hili nilivyora zamani kuwa kama wenzambia
common_voice_sw_29870558.mp3,walianzisha zaidi ya jukundi sabini na saba
common_voice_sw_29870608.mp3,azirikuwa juhurilius muungano tanzania aliheshimiwa nizengo pinda
common_voice_sw_29870648.mp3,kuweka jivyo inapaswa ku kuzi ku shule serikaliteendelea vi hi
common_voice_sw_29870706.mp3,miongoni mwa shu hizo huoonyesha uwewepopa mambo ya kungana
common_voice_sw_29870811.mp3,vivyo ba asi juiya ya shira assoc hition ilikuwa ndada haji katiid
